card_id,customer_id,card_brand,card_type,card_number_last_4,card_number_hash,cardholder_name,expiry_month,expiry_year,is_default,card_status,issued_date,created_at
CARD_00000534,CUST_000322,Visa,Credit,1927,hash_6547065462081927,Dennis Brady,12,2026,True,Active,2024-09-24,2026-03-10 09:14:46.006042
CARD_00000535,CUST_000322,American Express,Debit,4065,hash_5606347337454065,Dennis Brady,2,2027,False,Expired,2022-10-30,2026-03-10 09:14:46.006833
CARD_00000536,CUST_000322,Mastercard,Credit,4100,hash_7415045610524100,Dennis Brady,11,2028,False,Active,2023-09-08,2026-03-10 09:14:46.007661
CARD_00000537,CUST_000323,Visa,Debit,9320,hash_3965491488169320,Ronald Shaffer,3,2027,True,Active,2022-08-17,2026-03-10 09:14:46.008476
CARD_00000538,CUST_000323,Mastercard,Debit,9720,hash_6223661466599720,Ronald Shaffer,3,2027,False,Active,2024-09-08,2026-03-10 09:14:46.009274
CARD_00000539,CUST_000324,American Express,Business,9099,hash_0939414937049099,Matthew Rose,4,2025,True,Active,2024-10-27,2026-03-10 09:14:46.010088
CARD_00000540,CUST_000325,Mastercard,Business,5284,hash_6105591092945284,Roger Nelson,2,2026,True,Blocked,2024-10-23,2026-03-10 09:14:46.010904
CARD_00000541,CUST_000325,Discover,Credit,4978,hash_5779175105694978,Roger Nelson,4,2031,False,Active,2023-04-05,2026-03-10 09:14:46.011687
CARD_00000542,CUST_000325,Visa,Debit,7460,hash_6841323969707460,Roger Nelson,2,2025,False,Active,2025-02-20,2026-03-10 09:14:46.012462
CARD_00000543,CUST_000326,American Express,Debit,2411,hash_6428422250372411,Jonathan Rodriguez,11,2029,True,Active,2023-09-12,2026-03-10 09:14:46.013241
CARD_00000544,CUST_000326,American Express,Business,9165,hash_4259271277079165,Jonathan Rodriguez,2,2029,False,Active,2022-12-11,2026-03-10 09:14:46.014081
CARD_00000545,CUST_000327,Mastercard,Business,9215,hash_4460794799469215,Greg Stone,5,2025,True,Active,2024-09-24,2026-03-10 09:14:46.014870
CARD_00000546,CUST_000327,Discover,Debit,5437,hash_8750905225295437,Greg Stone,2,2031,False,Active,2023-07-17,2026-03-10 09:14:46.015675
CARD_00000547,CUST_000327,Mastercard,Business,2097,hash_6316038329912097,Greg Stone,1,2027,False,Expired,2025-04-25,2026-03-10 09:14:46.016443
CARD_00000548,CUST_000328,Visa,Debit,4337,hash_4922733207064337,Rachel Scott,11,2027,True,Blocked,2025-12-14,2026-03-10 09:14:46.017252
CARD_00000549,CUST_000329,American Express,Debit,4236,hash_9715805791454236,Crystal Bauer,4,2025,True,Expired,2026-01-02,2026-03-10 09:14:46.018044
CARD_00000550,CUST_000330,Visa,Credit,4521,hash_1474977895324521,Tami Martinez,7,2027,True,Active,2025-06-09,2026-03-10 09:14:46.018856
CARD_00000551,CUST_000331,Discover,Business,1292,hash_7538495864131292,Anna Schmidt,4,2030,True,Active,2022-08-26,2026-03-10 09:14:46.019684
CARD_00000552,CUST_000331,Discover,Debit,6543,hash_0088486868176543,Anna Schmidt,7,2027,False,Active,2024-04-15,2026-03-10 09:14:46.020446
CARD_00000553,CUST_000332,Discover,Credit,8938,hash_8472617643048938,Kristie Lucas,12,2026,True,Blocked,2022-08-15,2026-03-10 09:14:46.021232
CARD_00000554,CUST_000333,Discover,Debit,4230,hash_7008831835084230,Ronald Jackson,9,2030,True,Active,2022-12-03,2026-03-10 09:14:46.022050
CARD_00000555,CUST_000333,Discover,Credit,1794,hash_3892669318371794,Ronald Jackson,7,2031,False,Active,2022-12-07,2026-03-10 09:14:46.022846
CARD_00000556,CUST_000334,Mastercard,Credit,1760,hash_9394523219801760,Monica Contreras,5,2026,True,Blocked,2022-10-16,2026-03-10 09:14:46.023640
CARD_00000557,CUST_000334,American Express,Credit,8628,hash_0685293940408628,Monica Contreras,2,2028,False,Active,2026-01-14,2026-03-10 09:14:46.024440
CARD_00000558,CUST_000335,Mastercard,Credit,5396,hash_6541765448085396,Michael Sheppard,9,2029,True,Expired,2024-04-12,2026-03-10 09:14:46.025217
CARD_00000559,CUST_000336,Mastercard,Credit,1071,hash_9182551689071071,Susan Morris,6,2031,True,Active,2023-11-02,2026-03-10 09:14:46.026048
CARD_00000560,CUST_000337,Discover,Debit,3824,hash_9366711398983824,Scott Cain,10,2025,True,Active,2025-05-15,2026-03-10 09:14:46.026845
CARD_00000561,CUST_000337,American Express,Debit,9150,hash_9853376057289150,Scott Cain,12,2027,False,Expired,2023-04-09,2026-03-10 09:14:46.027651
CARD_00000562,CUST_000338,Discover,Business,1669,hash_7089210830061669,Jennifer Newman,9,2029,True,Expired,2023-04-02,2026-03-10 09:14:46.028427
CARD_00000563,CUST_000338,Mastercard,Business,1892,hash_0773737435111892,Jennifer Newman,10,2028,False,Active,2023-02-15,2026-03-10 09:14:46.029216
CARD_00000564,CUST_000338,Mastercard,Credit,5416,hash_9648321059175416,Jennifer Newman,2,2029,False,Active,2024-07-23,2026-03-10 09:14:46.030006
CARD_00000565,CUST_000339,Mastercard,Business,2373,hash_1684631214562373,Lauren Romero,7,2028,True,Active,2024-02-13,2026-03-10 09:14:46.030822
CARD_00000566,CUST_000340,Mastercard,Credit,8476,hash_2682095007818476,Larry Thompson,7,2028,True,Active,2022-12-17,2026-03-10 09:14:46.031644
CARD_00000567,CUST_000340,Mastercard,Debit,7575,hash_2850238530717575,Larry Thompson,5,2029,False,Active,2022-11-19,2026-03-10 09:14:46.032419
CARD_00000568,CUST_000340,Visa,Debit,1092,hash_9767761865801092,Larry Thompson,11,2029,False,Expired,2022-04-12,2026-03-10 09:14:46.033177
CARD_00000569,CUST_000341,Mastercard,Debit,2464,hash_0029772623832464,Hunter Robinson,4,2028,True,Expired,2023-09-21,2026-03-10 09:14:46.033990
CARD_00000570,CUST_000342,Visa,Credit,3312,hash_5120481641753312,Sharon Mcfarland,7,2027,True,Active,2025-10-31,2026-03-10 09:14:46.034799
CARD_00000571,CUST_000343,Discover,Business,8755,hash_3526631620198755,Travis Morris,1,2026,True,Active,2023-06-02,2026-03-10 09:14:46.035613
CARD_00000572,CUST_000343,American Express,Credit,1361,hash_7638309000301361,Travis Morris,8,2029,False,Blocked,2022-10-28,2026-03-10 09:14:46.036388
CARD_00000573,CUST_000344,Discover,Business,6015,hash_3682210026816015,Brandon James,11,2029,True,Active,2022-10-20,2026-03-10 09:14:46.037663
CARD_00000574,CUST_000345,Visa,Debit,6383,hash_6577175861786383,Carol Sims,12,2028,True,Blocked,2022-09-01,2026-03-10 09:14:46.038459
CARD_00000575,CUST_000346,Discover,Credit,3416,hash_7695764317833416,Christopher Steele,5,2030,True,Blocked,2023-10-14,2026-03-10 09:14:46.039283
CARD_00000576,CUST_000346,Visa,Debit,0301,hash_5208823612570301,Christopher Steele,8,2030,False,Active,2022-12-08,2026-03-10 09:14:46.040059
CARD_00000577,CUST_000347,Discover,Business,9065,hash_5241697571269065,Daniel Brown,8,2031,True,Active,2023-10-16,2026-03-10 09:14:46.040861
CARD_00000578,CUST_000348,American Express,Business,4426,hash_8814031734344426,Jeffrey Mitchell,3,2026,True,Active,2025-01-27,2026-03-10 09:14:46.041691
CARD_00000579,CUST_000349,Mastercard,Credit,5761,hash_2943876743605761,Rachel Kelley,7,2029,True,Expired,2023-07-20,2026-03-10 09:14:46.042527
CARD_00000580,CUST_000350,Discover,Business,1033,hash_1692477541801033,Erica Buchanan,5,2029,True,Active,2025-02-06,2026-03-10 09:14:46.043333
CARD_00000581,CUST_000351,Visa,Credit,3948,hash_2170869325883948,Derek James,2,2026,True,Expired,2025-08-20,2026-03-10 09:14:46.044127
CARD_00000582,CUST_000352,Mastercard,Debit,5324,hash_1816756036005324,Victoria Diaz,9,2026,True,Blocked,2023-04-18,2026-03-10 09:14:46.044929
CARD_00000583,CUST_000352,Discover,Credit,5996,hash_9249489309405996,Victoria Diaz,1,2026,False,Expired,2024-09-13,2026-03-10 09:14:46.045731
CARD_00000584,CUST_000353,American Express,Business,6305,hash_7456356551426305,David Reed,6,2031,True,Active,2025-12-04,2026-03-10 09:14:46.046543
CARD_00000585,CUST_000353,Visa,Business,4777,hash_5918129180404777,David Reed,2,2028,False,Active,2024-12-07,2026-03-10 09:14:46.047363
CARD_00000586,CUST_000353,Mastercard,Business,3419,hash_6540059699083419,David Reed,8,2030,False,Blocked,2023-10-25,2026-03-10 09:14:46.048145
CARD_00000587,CUST_000354,American Express,Business,7971,hash_1536598893017971,Brian Taylor,4,2025,True,Active,2025-10-20,2026-03-10 09:14:46.048942
CARD_00000588,CUST_000354,Mastercard,Debit,2627,hash_8245597553672627,Brian Taylor,1,2025,False,Active,2023-01-02,2026-03-10 09:14:46.049736
CARD_00000589,CUST_000355,American Express,Credit,1029,hash_3540582213921029,Francisco Reid,6,2025,True,Active,2026-01-19,2026-03-10 09:14:46.050511
CARD_00000590,CUST_000355,Mastercard,Credit,1928,hash_4446468414731928,Francisco Reid,9,2025,False,Active,2023-01-07,2026-03-10 09:14:46.051326
CARD_00000591,CUST_000356,American Express,Business,7331,hash_1165178630337331,Robert Hobbs,12,2026,True,Blocked,2025-05-02,2026-03-10 09:14:46.052108
CARD_00000592,CUST_000357,Discover,Credit,3433,hash_2652394853613433,Tommy Cummings,11,2029,True,Active,2025-04-26,2026-03-10 09:14:46.052916
CARD_00000593,CUST_000357,Visa,Business,7768,hash_1577693695517768,Tommy Cummings,8,2030,False,Active,2022-03-12,2026-03-10 09:14:46.053718
CARD_00000594,CUST_000358,American Express,Business,4876,hash_6268991558844876,Jenny Roman,8,2030,True,Active,2025-02-17,2026-03-10 09:14:46.054524
CARD_00000595,CUST_000359,Visa,Business,3820,hash_2117822590523820,Steven Mccullough,3,2031,True,Active,2024-06-25,2026-03-10 09:14:46.055512
CARD_00000596,CUST_000360,Mastercard,Business,3429,hash_0797999192303429,Denise Farmer,2,2029,True,Active,2025-08-29,2026-03-10 09:14:46.056304
CARD_00000597,CUST_000361,Visa,Credit,7689,hash_3258868748647689,Jennifer Reeves,1,2031,True,Active,2023-01-07,2026-03-10 09:14:46.057116
CARD_00000598,CUST_000361,Discover,Debit,2244,hash_0478597553412244,Jennifer Reeves,6,2029,False,Active,2023-01-18,2026-03-10 09:14:46.057923
CARD_00000599,CUST_000362,American Express,Credit,3809,hash_5408218645303809,Timothy Williams,3,2031,True,Active,2023-06-03,2026-03-10 09:14:46.058725
CARD_00000600,CUST_000363,Discover,Credit,2955,hash_6326636101372955,Debra Hayes,9,2025,True,Expired,2023-06-10,2026-03-10 09:14:46.059573
CARD_00000601,CUST_000364,Visa,Credit,6781,hash_1951734775306781,Samantha Castillo,1,2028,True,Active,2023-06-22,2026-03-10 09:14:46.060384
CARD_00000602,CUST_000364,Mastercard,Credit,8553,hash_0452653242988553,Samantha Castillo,4,2026,False,Active,2024-01-26,2026-03-10 09:14:46.061190
CARD_00000603,CUST_000364,American Express,Debit,8733,hash_1801156284438733,Samantha Castillo,2,2025,False,Active,2025-12-01,2026-03-10 09:14:46.061964
CARD_00000604,CUST_000365,Visa,Business,3885,hash_3690555174413885,Nicole Frederick,11,2031,True,Active,2026-01-13,2026-03-10 09:14:46.062746
CARD_00000605,CUST_000365,American Express,Credit,1416,hash_0107895158281416,Nicole Frederick,11,2026,False,Blocked,2025-09-24,2026-03-10 09:14:46.063562
CARD_00000606,CUST_000366,Mastercard,Business,8697,hash_3397999990418697,Morgan Conley,6,2025,True,Active,2022-04-07,2026-03-10 09:14:46.064342
CARD_00000607,CUST_000367,Discover,Debit,8675,hash_0367623676588675,Emma Russell,1,2025,True,Active,2023-06-26,2026-03-10 09:14:46.065179
CARD_00000608,CUST_000368,Visa,Credit,8393,hash_0175911644768393,Diane Long,2,2027,True,Expired,2024-04-28,2026-03-10 09:14:46.065971
CARD_00000609,CUST_000369,Mastercard,Credit,7833,hash_1207168511897833,Jared Patterson,2,2030,True,Active,2025-10-05,2026-03-10 09:14:46.066794
CARD_00000610,CUST_000369,Visa,Business,1618,hash_3997170036841618,Jared Patterson,9,2027,False,Blocked,2024-05-23,2026-03-10 09:14:46.067588
CARD_00000611,CUST_000370,Visa,Credit,8599,hash_4309777256848599,Cody Sutton,10,2028,True,Active,2024-04-23,2026-03-10 09:14:46.068397
CARD_00000612,CUST_000371,Mastercard,Debit,6004,hash_4244074487026004,Kelsey Williams,9,2030,True,Active,2024-05-08,2026-03-10 09:14:46.069218
CARD_00000613,CUST_000371,Visa,Debit,5998,hash_8544253912885998,Kelsey Williams,4,2027,False,Expired,2024-09-25,2026-03-10 09:14:46.070000
CARD_00000614,CUST_000372,Mastercard,Business,9459,hash_4704909564059459,Jacob Gonzalez,7,2031,True,Blocked,2024-08-27,2026-03-10 09:14:46.070792
CARD_00000615,CUST_000372,Mastercard,Debit,5624,hash_2521349822545624,Jacob Gonzalez,8,2028,False,Blocked,2026-02-09,2026-03-10 09:14:46.071599
CARD_00000616,CUST_000373,Mastercard,Debit,2424,hash_3398958388542424,Timothy Garcia,5,2026,True,Active,2023-08-05,2026-03-10 09:14:46.072397
CARD_00000617,CUST_000374,American Express,Debit,3661,hash_5437170902453661,Keith Mejia,2,2026,True,Active,2022-03-28,2026-03-10 09:14:46.073234
CARD_00000618,CUST_000374,American Express,Credit,0870,hash_8474405325170870,Keith Mejia,10,2028,False,Active,2023-05-04,2026-03-10 09:14:46.074021
CARD_00000619,CUST_000375,American Express,Debit,2532,hash_7191061944222532,James Compton,2,2029,True,Blocked,2024-02-29,2026-03-10 09:14:46.074836
CARD_00000620,CUST_000376,Visa,Business,8091,hash_2273019125708091,Jonathan Jones,3,2031,True,Active,2022-04-11,2026-03-10 09:14:46.075668
CARD_00000621,CUST_000376,Discover,Debit,4678,hash_9633353486744678,Jonathan Jones,2,2027,False,Active,2025-08-10,2026-03-10 09:14:46.076449
CARD_00000622,CUST_000377,Discover,Credit,2336,hash_1113012690522336,Sara Mcdaniel,3,2027,True,Active,2022-11-23,2026-03-10 09:14:46.077244
CARD_00000623,CUST_000378,Discover,Credit,9838,hash_9394861012129838,Jeffrey Stevens,11,2027,True,Active,2022-03-26,2026-03-10 09:14:46.078038
CARD_00000624,CUST_000378,Visa,Debit,1569,hash_4991311243191569,Jeffrey Stevens,6,2031,False,Active,2025-11-05,2026-03-10 09:14:46.078805
CARD_00000625,CUST_000378,American Express,Business,8497,hash_2073979339358497,Jeffrey Stevens,8,2028,False,Active,2023-10-12,2026-03-10 09:14:46.079608
CARD_00000626,CUST_000379,Visa,Credit,4265,hash_4542783886724265,Mary Obrien,11,2027,True,Active,2024-10-18,2026-03-10 09:14:46.080416
CARD_00000627,CUST_000379,Discover,Debit,6946,hash_2962218395186946,Mary Obrien,4,2029,False,Expired,2025-02-03,2026-03-10 09:14:46.081229
CARD_00000628,CUST_000379,American Express,Credit,8056,hash_6163302441308056,Mary Obrien,3,2028,False,Active,2023-10-17,2026-03-10 09:14:46.082011
CARD_00000629,CUST_000380,Visa,Credit,4057,hash_5535937816884057,Samuel Griffin,1,2026,True,Active,2025-06-11,2026-03-10 09:14:46.082793
CARD_00000630,CUST_000381,Visa,Credit,5541,hash_9930674170605541,Garrett Jones,2,2025,True,Active,2024-05-06,2026-03-10 09:14:46.083593
CARD_00000631,CUST_000381,Discover,Credit,6278,hash_0432191313286278,Garrett Jones,7,2030,False,Active,2025-02-05,2026-03-10 09:14:46.084382
CARD_00000632,CUST_000381,American Express,Credit,4233,hash_1267068227374233,Garrett Jones,8,2030,False,Active,2023-09-03,2026-03-10 09:14:46.085176
CARD_00000633,CUST_000382,Discover,Business,8473,hash_2291090324878473,Phillip Jackson,5,2031,True,Expired,2022-06-28,2026-03-10 09:14:46.085953
CARD_00000634,CUST_000383,Mastercard,Business,9553,hash_4458095051729553,Meagan Wilson,5,2026,True,Active,2024-10-15,2026-03-10 09:14:46.086776
CARD_00000635,CUST_000383,American Express,Business,2568,hash_7969560460182568,Meagan Wilson,5,2028,False,Active,2025-06-12,2026-03-10 09:14:46.087685
CARD_00000636,CUST_000384,American Express,Debit,4290,hash_4130362975504290,Christian Carter,8,2031,True,Active,2025-11-28,2026-03-10 09:14:46.088484
CARD_00000637,CUST_000385,Mastercard,Debit,2956,hash_5828346597772956,Elizabeth Kelley,9,2026,True,Blocked,2023-07-09,2026-03-10 09:14:46.089328
CARD_00000638,CUST_000385,Mastercard,Business,4051,hash_3470534417134051,Elizabeth Kelley,5,2031,False,Active,2022-12-29,2026-03-10 09:14:46.090104
CARD_00000639,CUST_000386,American Express,Debit,7201,hash_5431164600417201,Danny Caldwell,10,2026,True,Blocked,2025-07-16,2026-03-10 09:14:46.090909
CARD_00000640,CUST_000387,Visa,Credit,5125,hash_9725690062245125,William Gutierrez,3,2030,True,Blocked,2025-02-01,2026-03-10 09:14:46.091776
CARD_00000641,CUST_000388,Mastercard,Business,4088,hash_5445508407664088,Brittney Castaneda,8,2029,True,Active,2024-02-04,2026-03-10 09:14:46.092549
CARD_00000642,CUST_000389,Discover,Debit,2611,hash_6364569666622611,Christina Fox,3,2030,True,Expired,2024-04-19,2026-03-10 09:14:46.093381
CARD_00000643,CUST_000389,American Express,Credit,4174,hash_7996311352544174,Christina Fox,11,2026,False,Active,2023-04-13,2026-03-10 09:14:46.094155
CARD_00000644,CUST_000390,Mastercard,Credit,8907,hash_6850133171238907,Edward Jones,12,2031,True,Expired,2024-11-03,2026-03-10 09:14:46.094973
CARD_00000645,CUST_000390,Mastercard,Business,0148,hash_7978120340710148,Edward Jones,9,2026,False,Active,2025-03-04,2026-03-10 09:14:46.095772
CARD_00000646,CUST_000391,American Express,Business,9753,hash_5203001971199753,John Munoz,3,2025,True,Blocked,2026-01-11,2026-03-10 09:14:46.096586
CARD_00000647,CUST_000392,American Express,Debit,9691,hash_4540903276679691,Jerry Edwards,4,2031,True,Active,2022-12-17,2026-03-10 09:14:46.097374
CARD_00000648,CUST_000393,Mastercard,Debit,9302,hash_5004097159949302,Diana Smith,12,2028,True,Active,2023-11-17,2026-03-10 09:14:46.098201
CARD_00000649,CUST_000394,American Express,Business,2495,hash_9152940738312495,Kimberly Bauer,7,2028,True,Active,2024-01-02,2026-03-10 09:14:46.099011
CARD_00000650,CUST_000395,Mastercard,Debit,4686,hash_3786771853494686,Anthony Castaneda,9,2028,True,Active,2024-11-19,2026-03-10 09:14:46.099853
CARD_00000651,CUST_000395,Mastercard,Debit,2490,hash_3578007682942490,Anthony Castaneda,11,2028,False,Expired,2024-12-26,2026-03-10 09:14:46.100633
CARD_00000652,CUST_000396,American Express,Credit,1354,hash_0334386108051354,Anna Wilson,11,2030,True,Active,2023-01-28,2026-03-10 09:14:46.101476
CARD_00000653,CUST_000397,Discover,Debit,8437,hash_0772687219668437,Charles Parker,4,2028,True,Blocked,2022-11-13,2026-03-10 09:14:46.102255
CARD_00000654,CUST_000397,Visa,Business,5932,hash_1036889046695932,Charles Parker,12,2029,False,Blocked,2025-12-02,2026-03-10 09:14:46.103070
CARD_00000655,CUST_000397,Visa,Business,1393,hash_9370650347321393,Charles Parker,10,2029,False,Active,2024-09-23,2026-03-10 09:14:46.104233
CARD_00000656,CUST_000398,American Express,Business,5950,hash_9820154003355950,Larry Humphrey,10,2025,True,Active,2025-05-04,2026-03-10 09:14:46.105097
CARD_00000657,CUST_000399,Mastercard,Debit,9361,hash_1562326636409361,Veronica Smith,2,2025,True,Active,2023-07-14,2026-03-10 09:14:46.105972
CARD_00000658,CUST_000400,Visa,Business,6377,hash_0093571259316377,Julie Vazquez,7,2026,True,Active,2023-12-13,2026-03-10 09:14:46.106774
CARD_00000659,CUST_000400,Discover,Business,7668,hash_9031842359067668,Julie Vazquez,4,2030,False,Active,2023-03-07,2026-03-10 09:14:46.107626
CARD_00000660,CUST_000401,Mastercard,Business,9206,hash_1437488295539206,Erin Ramos,5,2030,True,Active,2023-04-30,2026-03-10 09:14:46.110378
CARD_00000661,CUST_000401,American Express,Business,9664,hash_7262298135299664,Erin Ramos,3,2026,False,Blocked,2022-12-22,2026-03-10 09:14:46.112122
CARD_00000662,CUST_000402,American Express,Business,0564,hash_3774570433190564,Michael Newman,8,2025,True,Active,2024-02-10,2026-03-10 09:14:46.113923
CARD_00000663,CUST_000403,American Express,Debit,2576,hash_3842524259482576,Susan Murphy,6,2030,True,Active,2026-02-08,2026-03-10 09:14:46.116184
CARD_00000664,CUST_000403,Visa,Credit,9675,hash_8379696103179675,Susan Murphy,1,2030,False,Blocked,2024-04-21,2026-03-10 09:14:46.117914
CARD_00000665,CUST_000404,Mastercard,Credit,3818,hash_9007577796693818,Jamie Gutierrez,10,2027,True,Active,2024-03-15,2026-03-10 09:14:46.119677
CARD_00000666,CUST_000404,Visa,Debit,2330,hash_3410948498952330,Jamie Gutierrez,3,2027,False,Active,2023-07-18,2026-03-10 09:14:46.121664
CARD_00000667,CUST_000405,Visa,Business,1198,hash_0801156021781198,Christopher Aguilar,4,2029,True,Active,2025-07-26,2026-03-10 09:14:46.123170
CARD_00000668,CUST_000405,American Express,Business,8662,hash_5988698447938662,Christopher Aguilar,4,2031,False,Expired,2022-11-29,2026-03-10 09:14:46.124365
CARD_00000669,CUST_000405,Mastercard,Debit,1132,hash_2065961317601132,Christopher Aguilar,1,2028,False,Active,2022-11-13,2026-03-10 09:14:46.125631
CARD_00000670,CUST_000406,American Express,Business,9314,hash_0861144399239314,Eric Brown,5,2029,True,Active,2026-01-24,2026-03-10 09:14:46.126518
CARD_00000671,CUST_000407,Mastercard,Business,3872,hash_5163444142313872,Richard Bennett,1,2025,True,Blocked,2023-09-18,2026-03-10 09:14:46.127353
CARD_00000672,CUST_000408,American Express,Debit,6801,hash_0451660334006801,Melissa Harris,6,2031,True,Active,2024-08-07,2026-03-10 09:14:46.128162
CARD_00000673,CUST_000408,Mastercard,Debit,4912,hash_8365276820104912,Melissa Harris,8,2031,False,Expired,2022-11-03,2026-03-10 09:14:46.128971
CARD_00000674,CUST_000409,American Express,Business,8003,hash_4956803847038003,Kristin Goodman,3,2031,True,Active,2022-04-06,2026-03-10 09:14:46.129781
CARD_00000675,CUST_000410,American Express,Business,7323,hash_9193007673527323,Christopher Ramsey,6,2027,True,Blocked,2023-12-19,2026-03-10 09:14:46.130599
CARD_00000676,CUST_000410,Mastercard,Business,6644,hash_3761784333536644,Christopher Ramsey,10,2031,False,Active,2022-07-13,2026-03-10 09:14:46.131429
CARD_00000677,CUST_000410,American Express,Credit,7790,hash_1919696640187790,Christopher Ramsey,6,2031,False,Active,2025-12-15,2026-03-10 09:14:46.132249
CARD_00000678,CUST_000411,Discover,Business,0810,hash_2587931775780810,Michelle King,8,2027,True,Expired,2023-11-20,2026-03-10 09:14:46.133091
CARD_00000679,CUST_000411,Visa,Credit,0010,hash_1493204978600010,Michelle King,4,2026,False,Blocked,2023-09-03,2026-03-10 09:14:46.133922
CARD_00000680,CUST_000411,Visa,Credit,7286,hash_6860033059147286,Michelle King,9,2025,False,Active,2024-06-30,2026-03-10 09:14:46.134694
CARD_00000681,CUST_000412,Discover,Business,4744,hash_6979496222354744,Katherine Anderson,10,2026,True,Active,2022-07-18,2026-03-10 09:14:46.135539
CARD_00000682,CUST_000413,Visa,Debit,7128,hash_6156483907767128,Sabrina Johnson,1,2031,True,Active,2022-10-16,2026-03-10 09:14:46.136553
CARD_00000683,CUST_000414,American Express,Debit,7745,hash_3999950433687745,Amy Obrien,2,2029,True,Active,2025-08-18,2026-03-10 09:14:46.138822
CARD_00000684,CUST_000415,Visa,Credit,4770,hash_2354931446034770,Daniel Osborne,5,2026,True,Active,2024-10-04,2026-03-10 09:14:46.141256
CARD_00000685,CUST_000415,Visa,Business,6737,hash_1832015843486737,Daniel Osborne,6,2029,False,Active,2022-10-03,2026-03-10 09:14:46.143490
CARD_00000686,CUST_000416,Visa,Credit,5853,hash_6364156757615853,Alyssa Cooper,7,2027,True,Active,2022-04-22,2026-03-10 09:14:46.144924
CARD_00000687,CUST_000417,Mastercard,Business,0869,hash_8891342059180869,Kimberly Smith,2,2030,True,Active,2024-12-20,2026-03-10 09:14:46.146125
CARD_00000688,CUST_000417,American Express,Business,2616,hash_4521521070452616,Kimberly Smith,2,2029,False,Active,2023-10-04,2026-03-10 09:14:46.147247
CARD_00000689,CUST_000418,Mastercard,Debit,8603,hash_3028947126938603,Peggy Smith,10,2027,True,Active,2024-08-15,2026-03-10 09:14:46.148300
CARD_00000690,CUST_000419,American Express,Business,6051,hash_2128220121756051,Katie Armstrong,6,2027,True,Active,2025-04-09,2026-03-10 09:14:46.149221
CARD_00000691,CUST_000420,Visa,Credit,1712,hash_3717875906061712,Stephanie Zamora,12,2027,True,Expired,2026-02-17,2026-03-10 09:14:46.150029
CARD_00000692,CUST_000421,Discover,Credit,8903,hash_8552496214248903,Katherine Huff,10,2031,True,Active,2022-11-09,2026-03-10 09:14:46.150840
CARD_00000693,CUST_000421,Visa,Debit,3536,hash_1071213024903536,Katherine Huff,7,2030,False,Expired,2022-10-30,2026-03-10 09:14:46.151583
CARD_00000694,CUST_000422,Mastercard,Debit,3424,hash_7935540267123424,Matthew Bradshaw,8,2030,True,Blocked,2024-09-15,2026-03-10 09:14:46.152386
CARD_00000695,CUST_000423,Visa,Credit,1944,hash_1705901284991944,Christopher Soto,1,2027,True,Active,2023-05-28,2026-03-10 09:14:46.153177
CARD_00000696,CUST_000424,Mastercard,Debit,8161,hash_7085074666578161,Jose Waller,6,2026,True,Active,2022-09-07,2026-03-10 09:14:46.154145
CARD_00000697,CUST_000424,Visa,Business,6778,hash_0623543855156778,Jose Waller,10,2027,False,Active,2022-06-28,2026-03-10 09:14:46.155257
CARD_00000698,CUST_000424,Discover,Credit,2206,hash_6607345249402206,Jose Waller,1,2031,False,Expired,2023-07-24,2026-03-10 09:14:46.156026
CARD_00000699,CUST_000425,American Express,Credit,0447,hash_9505037449770447,Michelle Morris,1,2031,True,Active,2026-02-12,2026-03-10 09:14:46.156854
CARD_00000700,CUST_000425,Mastercard,Business,1990,hash_1230692227891990,Michelle Morris,9,2030,False,Active,2025-11-12,2026-03-10 09:14:46.157616
CARD_00000701,CUST_000426,Discover,Debit,3458,hash_0720707088823458,Amy Navarro,11,2028,True,Expired,2026-02-20,2026-03-10 09:14:46.158433
CARD_00000702,CUST_000427,Visa,Business,0278,hash_7396388375060278,Donna Jackson,3,2025,True,Expired,2025-06-15,2026-03-10 09:14:46.159203
CARD_00000703,CUST_000428,American Express,Debit,3300,hash_0553668049263300,Eileen Daniels,10,2026,True,Active,2023-12-07,2026-03-10 09:14:46.160004
CARD_00000704,CUST_000428,American Express,Business,7876,hash_7559984357067876,Eileen Daniels,3,2026,False,Blocked,2023-02-12,2026-03-10 09:14:46.160798
CARD_00000705,CUST_000429,Mastercard,Business,9279,hash_6395852099499279,Troy Patel,1,2027,True,Active,2022-05-14,2026-03-10 09:14:46.161626
CARD_00000706,CUST_000429,Visa,Business,5965,hash_7475138344975965,Troy Patel,5,2031,False,Expired,2022-10-31,2026-03-10 09:14:46.162403
CARD_00000707,CUST_000430,American Express,Debit,6146,hash_6187415767326146,Melissa Adams,1,2028,True,Blocked,2024-09-13,2026-03-10 09:14:46.163213
CARD_00000708,CUST_000431,Discover,Credit,0017,hash_2076162874620017,Jennifer Randolph,1,2027,True,Active,2023-07-16,2026-03-10 09:14:46.164068
CARD_00000709,CUST_000432,American Express,Credit,5987,hash_1602589163125987,James Fuller,10,2030,True,Blocked,2023-07-13,2026-03-10 09:14:46.164882
CARD_00000710,CUST_000433,Mastercard,Credit,3089,hash_8717088744243089,Jessica Sampson,4,2027,True,Expired,2025-05-29,2026-03-10 09:14:46.165657
CARD_00000711,CUST_000433,Visa,Credit,3709,hash_6198517700033709,Jessica Sampson,3,2027,False,Active,2025-01-05,2026-03-10 09:14:46.166412
